    0.00203   0.00217   0.00226   0.00232   0.00233   0.00231   0.00226   0.00218   0.00208   0.00195   0.00180   0.00165   0.00146   0.00128   0.00108   0.00090   0.00070   0.00053   0.00036   0.00022   0.00009   0.00000  -0.00006   0.00011   0.00011   0.00041
    0.00076   0.00107   0.00140   0.00168   0.00198   0.00222   0.00248   0.00264   0.00281   0.00286   0.00288   0.00277   0.00278   0.00278   0.00332   0.00349   0.00350   0.00338   0.00317   0.00289   0.00253   0.00211   0.00160   0.00107   0.00045  -0.00021
   -0.00068  -0.00133   0.00021   0.00021   0.00062   0.00111   0.00157   0.00204   0.00245   0.00284   0.00316   0.00346   0.00368   0.00386   0.00397   0.00405   0.00407   0.00408   0.00406   0.00402   0.00390   0.00374   0.00349   0.00322   0.00287   0.00253
    0.00210   0.00171   0.00126   0.00088   0.00051   0.00019  -0.00005   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
    0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00014   0.00014   0.00041   0.00072   0.00098   0.00127   0.00149   0.00170   0.00184   0.00196   0.00201   0.00203   0.00197   0.00190
    0.00178   0.00166   0.00154   0.00142   0.00124   0.00106   0.00084   0.00064   0.00042   0.00023   0.00002  -0.00014  -0.00030  -0.00040  -0.00043  -0.00042  -0.00030  -0.00004  -0.00004   0.00002   0.00016   0.00025   0.00044   0.00057   0.00080   0.00096
    0.00121   0.00138   0.00160   0.00169   0.00180   0.00191   0.00199   0.00258   0.00308   0.00337   0.00348   0.00346   0.00330   0.00303   0.00261   0.00207   0.00137   0.00049  -0.00030  -0.00118  -0.00145  -0.00108   0.00001   0.00001   0.00001   0.00003
    0.00004   0.00008   0.00014   0.00024   0.00036   0.00053   0.00071   0.00094   0.00118   0.00145   0.00174   0.00204   0.00233   0.00260   0.00282   0.00298   0.00306   0.00307   0.00299   0.00284   0.00261   0.00231   0.00197   0.00157   0.00115   0.00067
    0.00018  -0.00025  -0.00025  -0.00060  -0.00094  -0.00132  -0.00160  -0.00188  -0.00205  -0.00221  -0.00225  -0.00231  -0.00227  -0.00228  -0.00226  -0.00217  -0.00211  -0.00150  -0.00096  -0.00055  -0.00028  -0.00004   0.00006   0.00014   0.00006  -0.00004
   -0.00035  -0.00078  -0.00119  -0.00169  -0.00164  -0.00104  -0.00039  -0.00039  -0.00104  -0.00166  -0.00232  -0.00287  -0.00340  -0.00379  -0.00412  -0.00431  -0.00445  -0.00448  -0.00447  -0.00443  -0.00420  -0.00399  -0.00307  -0.00228  -0.00160  -0.00116
   -0.00077  -0.00060  -0.00048  -0.00060  -0.00079  -0.00120  -0.00176  -0.00218  -0.00266  -0.00240  -0.00157  -0.00033  -0.00033  -0.00098  -0.00165  -0.00232  -0.00298  -0.00361  -0.00424  -0.00481  -0.00537  -0.00586  -0.00634  -0.00675  -0.00714  -0.00743
   -0.00771  -0.00789  -0.00805  -0.00809  -0.00809  -0.00796  -0.00778  -0.00745  -0.00705  -0.00650  -0.00586  -0.00507  -0.00419  -0.00316  -0.00203  -0.00075  -0.00041  -0.00041  -0.00105  -0.00169  -0.00237  -0.00296  -0.00354  -0.00403  -0.00448  -0.00484
   -0.00516  -0.00541  -0.00565  -0.00588  -0.00594  -0.00603  -0.00540  -0.00488  -0.00443  -0.00414  -0.00384  -0.00367  -0.00348  -0.00345  -0.00341  -0.00352  -0.00373  -0.00376  -0.00382  -0.00307  -0.00175  -0.00014  -0.00014  -0.00025  -0.00031  -0.00045
   -0.00053  -0.00067  -0.00077  -0.00091  -0.00103  -0.00120  -0.00137  -0.00160  -0.00187  -0.00202  -0.00224  -0.00178  -0.00146  -0.00125  -0.00125  -0.00126  -0.00142  -0.00159  -0.00190  -0.00221  -0.00264  -0.00312  -0.00336  -0.00358  -0.00298  -0.00180
    0.00002   0.00002   0.00004   0.00011   0.00015   0.00019   0.00017   0.00013   0.00002  -0.00011  -0.00032  -0.00054  -0.00083  -0.00110  -0.00145  -0.00174  -0.00209  -0.00236  -0.00265  -0.00283  -0.00301  -0.00305  -0.00308  -0.00296  -0.00282  -0.00251
   -0.00220  -0.00173  -0.00127  -0.00066  -0.00014   0.00019   0.00019   0.00074   0.00134   0.00186   0.00245   0.00294   0.00347   0.00390   0.00434   0.00467   0.00498   0.00515   0.00527   0.00542   0.00548   0.00613   0.00661   0.00686   0.00686   0.00673
    0.00637   0.00588   0.00516   0.00430   0.00324   0.00197   0.00084  -0.00042  -0.00094  -0.00105   0.00032   0.00032   0.00104   0.00184   0.00253   0.00324   0.00382   0.00437   0.00478   0.00513   0.00532   0.00542   0.00534   0.00514   0.00495   0.00464
    0.00491   0.00499   0.00489   0.00455   0.00414   0.00357   0.00295   0.00220   0.00140   0.00050  -0.00048  -0.00122  -0.00200  -0.00191  -0.00136  -0.00029  -0.00029  -0.00079  -0.00135  -0.00191  -0.00248  -0.00303  -0.00359  -0.00412  -0.00465  -0.00515
   -0.00563  -0.00606  -0.00648  -0.00681  -0.00713  -0.00735  -0.00753  -0.00756  -0.00753  -0.00733  -0.00706  -0.00661  -0.00611  -0.00545  -0.00474  -0.00392  -0.00309  -0.00219  -0.00133  -0.00038   0.00029   0.00029   0.00100   0.00173   0.00238   0.00305
    0.00365   0.00424   0.00476   0.00524   0.00564   0.00596   0.00617   0.00625   0.00640   0.00638   0.00701   0.00736   0.00755   0.00740   0.00717   0.00664   0.00605   0.00516   0.00423   0.00302   0.00172   0.00051  -0.00072  -0.00124  -0.00122   0.00049
    0.00049   0.00153   0.00257   0.00353   0.00442   0.00523   0.00594   0.00656   0.00703   0.00740   0.00760   0.00766   0.00752   0.00743   0.00711   0.00743   0.00748   0.00739   0.00700   0.00658   0.00592   0.00525   0.00437   0.00347   0.00236   0.00117
